id,url,createdTime,likesCount,commentsCount,sharesCount,authorId,authorName,type
163576114113950_211027959368765,https://www.facebook.com/163576114113950/posts/211027959368765,2017-01-28T00:35:11+0000,589,28,1,669335439908428,Harvey Wang,photo
163576114113950_213376359133925,https://www.facebook.com/163576114113950/posts/213376359133925,2017-01-31T21:17:32+0000,94,4,0,10153342403085345,Wali Kamal,photo
163576114113950_213464609125100,https://www.facebook.com/163576114113950/posts/213464609125100,2017-02-01T01:33:39+0000,352,14,0,1156077944450885,Kevin Chuang,photo
163576114113950_212881299183431,https://www.facebook.com/163576114113950/posts/212881299183431,2017-01-31T02:08:11+0000,313,11,0,931558096930337,Kushal Mohnot,photo
163576114113950_213448915793336,https://www.facebook.com/163576114113950/posts/213448915793336,2017-02-01T00:49:26+0000,54,2,0,1108939395806823,Saira Shahid,photo
163576114113950_213616569109904,https://www.facebook.com/163576114113950/posts/213616569109904,2017-02-01T07:04:58+0000,20,0,0,10205337780419684,Gurjot S Kohli,photo
163576114113950_213563199115241,https://www.facebook.com/163576114113950/posts/213563199115241,2017-02-01T05:10:09+0000,37,4,0,955863401129821,Angela Li,photo
163576114113950_213363439135217,https://www.facebook.com/163576114113950/posts/213363439135217,2017-01-31T20:46:34+0000,58,3,0,1130191180399010,Melissa Torres,photo
163576114113950_213510279120533,https://www.facebook.com/163576114113950/posts/213510279120533,2017-02-01T03:03:27+0000,12,2,0,1137140909641758,Eric Qu,status
163576114113950_213506029120958,https://www.facebook.com/163576114113950/posts/213506029120958,2017-02-01T02:54:52+0000,2,0,0,1137140909641758,Eric Qu,status
163576114113950_213442362460658,https://www.facebook.com/163576114113950/posts/213442362460658,2017-02-01T00:32:00+0000,46,0,0,10205337780419684,Gurjot S Kohli,photo
163576114113950_212885652516329,https://www.facebook.com/163576114113950/posts/212885652516329,2017-01-31T02:27:03+0000,135,4,0,806584996111575,Katherine Miller,photo
163576114113950_212965255841702,https://www.facebook.com/163576114113950/posts/212965255841702,2017-01-31T06:03:03+0000,494,21,0,1183152785068814,Alysa Wang,photo
163576114113950_212398945898333,https://www.facebook.com/163576114113950/posts/212398945898333,2017-01-30T06:48:18+0000,201,28,0,1219779254734731,Kenny Xia,photo
163576114113950_212358215902406,https://www.facebook.com/163576114113950/posts/212358215902406,2017-01-30T04:33:03+0000,309,5,0,1118926484819421,Bijan Rahimi,photo
163576114113950_212340175904210,https://www.facebook.com/163576114113950/posts/212340175904210,2017-01-30T03:48:00+0000,308,23,0,423531377837940,Jonathan Chu,photo
163576114113950_211054266032801,https://www.facebook.com/163576114113950/posts/211054266032801,2017-01-28T02:05:47+0000,410,51,8,751741494926048,Megan Hoffman,photo
163576114113950_210928966045331,https://www.facebook.com/163576114113950/posts/210928966045331,2017-01-27T19:20:18+0000,94,8,6,10153700122689431,Josh Kaplan,video
163576114113950_210625899408971,https://www.facebook.com/163576114113950/posts/210625899408971,2017-01-27T08:46:20+0000,1042,76,2,876642499100418,Westley Martinez,photo
163576114113950_211903855947842,https://www.facebook.com/163576114113950/posts/211903855947842,2017-01-29T08:57:05+0000,992,55,2,1237341096281215,Alexandra Lincoln,photo
163576114113950_212370372567857,https://www.facebook.com/163576114113950/posts/212370372567857,2017-01-30T05:17:16+0000,278,5,1,10156578986940297,Inan Chowdhury,photo
163576114113950_211820022622892,https://www.facebook.com/163576114113950/posts/211820022622892,2017-01-29T05:13:22+0000,430,19,1,1553987614617889,Natalie Lauren,photo
163576114113950_211651622639732,https://www.facebook.com/163576114113950/posts/211651622639732,2017-01-28T23:22:19+0000,276,27,1,1167711163319391,Joshua Ng,photo
163576114113950_210986476039580,https://www.facebook.com/163576114113950/posts/210986476039580,2017-01-27T22:10:53+0000,1040,66,2,983288241730039,Nathan de Ropp,photo
163576114113950_211621532642741,https://www.facebook.com/163576114113950/posts/211621532642741,2017-01-28T22:14:59+0000,141,5,0,1222056537846908,Ivy Liu,photo
163576114113950_211057652699129,https://www.facebook.com/163576114113950/posts/211057652699129,2017-01-28T02:18:54+0000,115,9,0,220326928369893,Athena Dong,photo
163576114113950_212139719257589,https://www.facebook.com/163576114113950/posts/212139719257589,2017-01-29T17:23:22+0000,365,6,0,910139499106259,Dehice Chavez,photo
163576114113950_211853795952848,https://www.facebook.com/163576114113950/posts/211853795952848,2017-01-29T06:37:23+0000,34,1,0,836881933121388,Ankith Uppunda,photo
163576114113950_210515049420056,https://www.facebook.com/163576114113950/posts/210515049420056,2017-01-27T03:27:12+0000,344,127,1,1741397559509207,Christopher Banh,photo
163576114113950_211031289368432,https://www.facebook.com/163576114113950/posts/211031289368432,2017-01-28T00:48:11+0000,557,50,1,1134501199896440,Ryland Towne,photo
163576114113950_211083739363187,https://www.facebook.com/163576114113950/posts/211083739363187,2017-01-28T03:38:08+0000,72,15,0,1624368584513385,Alex Yee,photo
163576114113950_210633509408210,https://www.facebook.com/163576114113950/posts/210633509408210,2017-01-27T09:01:21+0000,523,33,0,1203219299728130,Becca Kefer,photo
163576114113950_210608589410702,https://www.facebook.com/163576114113950/posts/210608589410702,2017-01-27T07:53:25+0000,26,2,0,1088513497876278,Mikey Nunez,photo
163576114113950_210551632749731,https://www.facebook.com/163576114113950/posts/210551632749731,2017-01-27T05:04:54+0000,70,12,0,10201732751677939,Keerthi Pradaa Balajee,photo
163576114113950_210661949405366,https://www.facebook.com/163576114113950/posts/210661949405366,2017-01-27T10:04:00+0000,196,7,0,1014826641910719,James Chase,photo
163576114113950_210547792750115,https://www.facebook.com/163576114113950/posts/210547792750115,2017-01-27T04:47:43+0000,209,9,0,1137140909641758,Eric Qu,photo
163576114113950_210573556080872,https://www.facebook.com/163576114113950/posts/210573556080872,2017-01-27T06:03:00+0000,110,3,1,876642499100418,Westley Martinez,link
163576114113950_210558549415706,https://www.facebook.com/163576114113950/posts/210558549415706,2017-01-27T05:24:50+0000,73,0,0,1624368584513385,Alex Yee,photo
163576114113950_210522126086015,https://www.facebook.com/163576114113950/posts/210522126086015,2017-01-27T03:46:03+0000,11,1,0,1158916307455011,Anbo Way,link
163576114113950_218276671977227,https://www.facebook.com/163576114113950/posts/218276671977227,2017-02-08T23:16:53+0000,50,10,0,10206261140222737,Yoab Garcia,photo
163576114113950_221927961612098,https://www.facebook.com/163576114113950/posts/221927961612098,2017-02-14T00:54:03+0000,26,22,0,1767033673521402,Khang Nguyen,photo
163576114113950_221922624945965,https://www.facebook.com/163576114113950/posts/221922624945965,2017-02-14T00:30:12+0000,72,8,0,1159024410878804,Louisa Karakh,photo
163576114113950_221927204945507,https://www.facebook.com/163576114113950/posts/221927204945507,2017-02-14T00:50:44+0000,312,36,0,1139866979465940,Eusha Hasan,photo
163576114113950_221931941611700,https://www.facebook.com/163576114113950/posts/221931941611700,2017-02-14T01:08:59+0000,19,12,0,1767033673521402,Khang Nguyen,photo
163576114113950_221893531615541,https://www.facebook.com/163576114113950/posts/221893531615541,2017-02-13T23:06:18+0000,790,71,0,693975847409765,Myank Singhal,photo
163576114113950_221874851617409,https://www.facebook.com/163576114113950/posts/221874851617409,2017-02-13T21:59:01+0000,148,5,0,1481385441890096,Kendra Motoyasu,photo
163576114113950_221926201612274,https://www.facebook.com/163576114113950/posts/221926201612274,2017-02-14T00:46:22+0000,163,20,0,10212330700849608,Jon Fortescue,photo
163576114113950_221926308278930,https://www.facebook.com/163576114113950/posts/221926308278930,2017-02-14T00:47:09+0000,53,4,0,10205337780419684,Gurjot S Kohli,photo
163576114113950_221922058279355,https://www.facebook.com/163576114113950/posts/221922058279355,2017-02-14T00:27:48+0000,31,4,0,793255234143078,Ege Tanboğa,photo
163576114113950_221920731612821,https://www.facebook.com/163576114113950/posts/221920731612821,2017-02-14T00:24:51+0000,3,0,0,1506668736300369,Muhammad Fahim Hasan,photo
163576114113950_221915448280016,https://www.facebook.com/163576114113950/posts/221915448280016,2017-02-14T00:11:56+0000,31,3,1,966931783434469,Sam Wolf,link
163576114113950_221909114947316,https://www.facebook.com/163576114113950/posts/221909114947316,2017-02-13T23:52:59+0000,8,0,0,1767033673521402,Khang Nguyen,photo
163576114113950_221955238276037,https://www.facebook.com/163576114113950/posts/221955238276037,2017-02-14T02:19:44+0000,2,7,0,10153798907170588,Alex Abramoff,photo
163576114113950_221956671609227,https://www.facebook.com/163576114113950/posts/221956671609227,2017-02-14T02:24:39+0000,1216,136,0,1194843530542974,Nolan Rea,photo
163576114113950_227388231066071,https://www.facebook.com/163576114113950/posts/227388231066071,2017-02-22T04:36:02+0000,719,79,0,593379057534362,Thomas Bangalter,photo
163576114113950_228605027611058,https://www.facebook.com/163576114113950/posts/228605027611058,2017-02-24T09:46:08+0000,15,1,0,931778210268623,Paul Graybeal,photo
163576114113950_228593240945570,https://www.facebook.com/163576114113950/posts/228593240945570,2017-02-24T09:23:13+0000,8,2,0,1564866710498549,Tlm Nguyen,photo
163576114113950_228536630951231,https://www.facebook.com/163576114113950/posts/228536630951231,2017-02-24T06:51:56+0000,66,8,0,10205745932246651,Will Matthews,link
163576114113950_228530500951844,https://www.facebook.com/163576114113950/posts/228530500951844,2017-02-24T06:36:01+0000,71,21,0,973294122762304,Justine Barrett,photo
163576114113950_228601724278055,https://www.facebook.com/163576114113950/posts/228601724278055,2017-02-24T09:37:25+0000,10,0,0,10153342403085345,Wali Kamal,photo
163576114113950_228455384292689,https://www.facebook.com/163576114113950/posts/228455384292689,2017-02-24T03:11:32+0000,99,31,0,1109786012445454,Daguan Chen,photo
163576114113950_228369657634595,https://www.facebook.com/163576114113950/posts/228369657634595,2017-02-23T23:58:26+0000,226,36,1,980032552076169,Nguyen Dinh Nguyen,link
163576114113950_228528290952065,https://www.facebook.com/163576114113950/posts/228528290952065,2017-02-24T06:27:42+0000,495,131,0,10204529987512092,Dylan Ler,video
163576114113950_228366484301579,https://www.facebook.com/163576114113950/posts/228366484301579,2017-02-23T23:46:20+0000,902,44,0,1781593775462849,James Mullen,photo
163576114113950_228565054281722,https://www.facebook.com/163576114113950/posts/228565054281722,2017-02-24T07:59:13+0000,83,4,0,1003100713077636,Tina Pham,photo
163576114113950_227804861024408,https://www.facebook.com/163576114113950/posts/227804861024408,2017-02-23T01:11:42+0000,1004,96,0,738903429541790,Anh Nguyen,photo
163576114113950_227694331035461,https://www.facebook.com/163576114113950/posts/227694331035461,2017-02-22T19:01:50+0000,26,554,0,1137140909641758,Eric Qu,status
163576114113950_228463240958570,https://www.facebook.com/163576114113950/posts/228463240958570,2017-02-24T03:27:23+0000,738,59,0,10203718599920409,Mike Allan,photo
163576114113950_228344587637102,https://www.facebook.com/163576114113950/posts/228344587637102,2017-02-23T22:22:05+0000,477,15,0,1098406160209971,Jen Harbeck,photo
163576114113950_227377634400464,https://www.facebook.com/163576114113950/posts/227377634400464,2017-02-22T04:09:29+0000,660,53,0,1198145850280990,Aurora Finley,photo
163576114113950_224359118035649,https://www.facebook.com/163576114113950/posts/224359118035649,2017-02-17T07:16:36+0000,797,111,0,1237341096281215,Alexandra Lincoln,photo
163576114113950_227935584344669,https://www.facebook.com/163576114113950/posts/227935584344669,2017-02-23T06:33:40+0000,703,34,0,1145350602180010,Jeffrey Rirao,photo
163576114113950_227992227672338,https://www.facebook.com/163576114113950/posts/227992227672338,2017-02-23T09:06:53+0000,662,83,0,1193811087303328,Timothy Kao,photo
163576114113950_228329000971994,https://www.facebook.com/163576114113950/posts/228329000971994,2017-02-23T21:37:48+0000,564,202,0,10205330239075190,Samuel Hsu,photo
163576114113950_227818794356348,https://www.facebook.com/163576114113950/posts/227818794356348,2017-02-23T01:53:54+0000,706,30,0,123946571460240,Brad Linuk,photo
163576114113950_226950987776462,https://www.facebook.com/163576114113950/posts/226950987776462,2017-02-21T09:23:07+0000,767,400,0,1074849189271629,Clara Nguyen,photo
163576114113950_228535114284716,https://www.facebook.com/163576114113950/posts/228535114284716,2017-02-24T06:44:47+0000,764,81,0,1964047353826132,Tim Vanco,photo
163576114113950_228415457630015,https://www.facebook.com/163576114113950/posts/228415457630015,2017-02-24T01:44:26+0000,588,36,3,219341121808384,Abraham Chorbajian,link
163576114113950_227808921024002,https://www.facebook.com/163576114113950/posts/227808921024002,2017-02-23T01:25:11+0000,1014,86,4,10153737382270900,Juan Felipe Díaz,photo
163576114113950_228366387634922,https://www.facebook.com/163576114113950/posts/228366387634922,2017-02-23T23:45:40+0000,268,25,0,1137856339567235,Patrick Jurkiewicz,photo
163576114113950_227971931007701,https://www.facebook.com/163576114113950/posts/227971931007701,2017-02-23T07:58:43+0000,607,42,0,1198145850280990,Aurora Finley,photo
163576114113950_227957704342457,https://www.facebook.com/163576114113950/posts/227957704342457,2017-02-23T07:17:16+0000,201,14,0,1108939395806823,Saira Shahid,photo
163576114113950_227922564345971,https://www.facebook.com/163576114113950/posts/227922564345971,2017-02-23T06:01:16+0000,537,41,0,1198145850280990,Aurora Finley,photo
163576114113950_228232457648315,https://www.facebook.com/163576114113950/posts/228232457648315,2017-02-23T17:26:08+0000,175,36,0,605171122973330,Meredith Yates,photo
163576114113950_227211771083717,https://www.facebook.com/163576114113950/posts/227211771083717,2017-02-21T19:47:59+0000,656,68,0,1164216463642568,Matt Dunham,photo
163576114113950_228395890965305,https://www.facebook.com/163576114113950/posts/228395890965305,2017-02-24T00:46:02+0000,98,7,0,10205745932246651,Will Matthews,photo
163576114113950_228478110957083,https://www.facebook.com/163576114113950/posts/228478110957083,2017-02-24T04:16:13+0000,180,13,0,1665112760453743,Shijie Du,photo
163576114113950_227966494341578,https://www.facebook.com/163576114113950/posts/227966494341578,2017-02-23T07:45:01+0000,488,40,0,1073142052735816,Arnav Barbaad,photo
163576114113950_227822611022633,https://www.facebook.com/163576114113950/posts/227822611022633,2017-02-23T02:03:47+0000,314,35,0,968249149888991,Naman Verma,photo
163576114113950_227743887697172,https://www.facebook.com/163576114113950/posts/227743887697172,2017-02-22T21:51:32+0000,455,88,0,10153342403085345,Wali Kamal,photo
163576114113950_227873817684179,https://www.facebook.com/163576114113950/posts/227873817684179,2017-02-23T04:34:06+0000,1090,87,0,1533608559986397,Melissa Folkerts,photo
163576114113950_227780921026802,https://www.facebook.com/163576114113950/posts/227780921026802,2017-02-22T23:57:16+0000,111,25,0,10204529987512092,Dylan Ler,photo
163576114113950_228502907621270,https://www.facebook.com/163576114113950/posts/228502907621270,2017-02-24T05:16:53+0000,58,1,0,1198145850280990,Aurora Finley,photo
